"","county","state","lat","long","cases","deaths"
"1228","Worcester","Massachusetts",42.35026951,-71.90493363,61554,1895
"1229","Alcona","Michigan",44.6846864,-83.59507875,417,23
"1230","Alger","Michigan",46.41292944,-86.60260122,430,3
"1231","Allegan","Michigan",42.59147037,-85.89102866,7055,109
"1232","Alpena","Michigan",45.03477666,-83.62212411,1435,45
"1233","Antrim","Michigan",44.99690221,-85.15503082,872,18
"1234","Arenac","Michigan",44.0636262,-83.89277559,725,24
"1235","Baraga","Michigan",46.6720582,-88.36363591,591,31
"1236","Barry","Michigan",42.59513984,-85.30834519,3603,41
"1237","Bay","Michigan",43.70639106,-83.98731479,7192,274
"1238","Benzie","Michigan",44.63899297,-86.01608482,877,31
"1239","Berrien","Michigan",41.95447397,-86.4131308,11032,227
"1240","Branch","Michigan",41.91600556,-85.05929476,3681,83
"1241","Calhoun","Michigan",42.24633834,-85.00493569,9114,225
"1242","Cass","Michigan",41.91522292,-85.99405727,3819,58
"1243","Charlevoix","Michigan",45.37790017,-85.19614053,1013,12
"1244","Cheboygan","Michigan",45.44787015,-84.50122149,870,35
"1245","Chippewa","Michigan",46.29552653,-84.54353449,1713,24
"1246","Clare","Michigan",43.98794227,-84.8481986,1558,69
"1247","Clinton","Michigan",42.94400871,-84.60145248,4831,68
"1248","Crawford","Michigan",44.68255561,-84.61006219,565,5
"1249","Delta","Michigan",45.9048491,-86.9080745,3081,84
"1250","Dickinson","Michigan",46.00999672,-87.86961634,2349,69
"1251","Eaton","Michigan",42.59599185,-84.83740035,5951,141
"1252","Emmet","Michigan",45.52625509,-84.89083249,1427,36
"1253","Genesee","Michigan",43.02244215,-83.70589709,24651,734
"1254","Gladwin","Michigan",43.98901072,-84.38774817,1447,42
"1255","Gogebic","Michigan",46.40862701,-89.69377193,1202,45
"1256","Grand Traverse","Michigan",44.69565625,-85.55585247,4007,64
"1257","Gratiot","Michigan",43.29265605,-84.60505416,2720,96
"1258","Hillsdale","Michigan",41.88753639,-84.59312019,3199,70
"1259","Houghton","Michigan",46.89988536,-88.68495385,2501,39
"1260","Huron","Michigan",43.83353985,-83.04078453,2036,54
"1261","Ingham","Michigan",42.59716886,-84.37472069,15476,264
"1262","Ionia","Michigan",42.94502238,-85.07413319,4022,65
"1263","Iosco","Michigan",44.35486835,-83.63484895,1257,64
"1264","Iron","Michigan",46.20974132,-88.53136251,920,48
"1265","Isabella","Michigan",43.64060976,-84.84664923,3884,71
"1266","Jackson","Michigan",42.24807035,-84.42258681,9174,204
"1267","Kalamazoo","Michigan",42.24542231,-85.53038622,14435,315
"1268","Kalkaska","Michigan",44.68512729,-85.09085699,566,14
"1269","Kent","Michigan",43.03197711,-85.54934642,49976,673
"1270","Keweenaw","Michigan",47.63197653,-88.41434263,130,2
"1271","Lake","Michigan",43.99050893,-85.802173,351,11
"1272","Lapeer","Michigan",43.09052506,-83.22153148,4696,117
"1273","Leelanau","Michigan",44.94430054,-85.80150326,834,14
"1274","Lenawee","Michigan",41.89475156,-84.06603727,5879,104
"1275","Livingston","Michigan",42.60302282,-83.91297209,9827,122
"1276","Luce","Michigan",46.47227431,-85.54471223,208,1
"1277","Mackinac","Michigan",46.07028979,-85.04980537,427,3
"1278","Macomb","Michigan",42.69158356,-82.92752801,56708,1904
"1279","Manistee","Michigan",44.33352407,-86.05626916,775,19
"1280","Marquette","Michigan",46.4338914,-87.64043701,3911,54
"1281","Mason","Michigan",43.99509218,-86.24988902,1209,26
"1282","Mecosta","Michigan",43.64064262,-85.32463223,1909,19
"1283","Menominee","Michigan",45.58038692,-87.55370409,1854,36
"1284","Midland","Michigan",43.64330771,-84.38804374,4822,61
"1285","Missaukee","Michigan",44.33772443,-85.09256478,702,17
"1286","Monroe","Michigan",41.92734151,-83.53749864,9345,187
"1287","Montcalm","Michigan",43.31082541,-85.15252824,3372,84
"1288","Montmorency","Michigan",45.0275929,-84.12696227,350,17
"1289","Muskegon","Michigan",43.29123859,-86.15176712,10373,303
"1290","Newaygo","Michigan",43.554374,-85.80070107,2679,45
"1291","Oakland","Michigan",42.66090111,-83.38595416,71810,1925
"1292","Oceana","Michigan",43.64124435,-86.26726673,1827,49
"1293","Ogemaw","Michigan",44.33481032,-84.12725175,1090,32
"1294","Ontonagon","Michigan",46.6652262,-89.31390481,396,19
"1295","Osceola","Michigan",43.98992088,-85.32566756,1009,22
"1296","Oscoda","Michigan",44.68192279,-84.12939244,386,18
"1297","Otsego","Michigan",45.02085831,-84.59898295,1111,25
"1298","Ottawa","Michigan",42.95996803,-85.9969107,21549,338
"1299","Presque Isle","Michigan",45.34018577,-83.91498656,634,25
"1300","Roscommon","Michigan",44.33473082,-84.61067651,1104,31
"1301","Saginaw","Michigan",43.33433923,-84.0513121,14359,479
"1302","Sanilac","Michigan",43.42406072,-82.82055898,1906,73
"1303","Schoolcraft","Michigan",46.19235734,-86.19972234,257,5
"1304","Shiawassee","Michigan",42.953928,-84.14585902,3628,74
"1305","St. Clair","Michigan",42.92655373,-82.67937954,8349,240
"1306","St. Joseph","Michigan",41.91441767,-85.52797979,4503,78
"1307","Tuscola","Michigan",43.46606813,-83.41897025,3056,131
"1308","Van Buren","Michigan",42.25190229,-86.01939087,4819,94
"1309","Washtenaw","Michigan",42.253105,-83.83853204,17342,229
"1310","Wayne","Michigan",42.28098405,-83.281255,98130,4041
"1311","Wexford","Michigan",44.33853602,-85.57712739,1342,20
"1312","Aitkin","Minnesota",46.60962049,-93.4116826,1147,33
"1313","Anoka","Minnesota",45.27476015,-93.24604565,32221,375
"1314","Becker","Minnesota",46.93479392,-95.67158144,2966,41
"1315","Beltrami","Minnesota",47.97373527,-94.93732139,3248,48
"1316","Benton","Minnesota",45.69804958,-93.99514135,4339,89
"1317","Big Stone","Minnesota",45.42712824,-96.41403739,483,3
"1318","Blue Earth","Minnesota",44.03554215,-94.06699781,5619,34
"1319","Brown","Minnesota",44.24205652,-94.72562874,2281,35
"1320","Carlton","Minnesota",46.59180601,-92.67601019,2939,43
"1321","Carver","Minnesota",44.82017001,-93.8009918,7281,40
"1322","Cass","Minnesota",46.95043611,-94.32603968,2135,24
"1323","Chippewa","Minnesota",45.02343421,-95.56403693,1344,34
"1324","Chisago","Minnesota",45.5021011,-92.90861945,4742,42
"1325","Clay","Minnesota",46.89289518,-96.48761922,6710,83
"1326","Clearwater","Minnesota",47.57992111,-95.37790562,697,14
"1327","Cook","Minnesota",47.90504893,-90.52629546,116,0
"1328","Cottonwood","Minnesota",44.00715262,-95.18138802,1314,19
"1329","Crow Wing","Minnesota",46.48096553,-94.06755609,5027,80
"1330","Dakota","Minnesota",44.67172617,-93.06299363,34695,371
"1331","Dodge","Minnesota",44.02238415,-92.86244324,1463,4
"1332","Douglas","Minnesota",45.93348491,-95.45335469,3849,67
"1333","Faribault","Minnesota",43.67381499,-93.94787458,1147,16
"1334","Fillmore","Minnesota",43.67394126,-92.08980382,1332,8
"1335","Freeborn","Minnesota",43.67385583,-93.34884422,2679,24
"1336","Goodhue","Minnesota",44.40849741,-92.7234195,3730,64
"1337","Grant","Minnesota",45.93424769,-96.01139609,462,8
"1338","Hennepin","Minnesota",45.00761521,-93.47694895,97160,1549
"1339","Houston","Minnesota",43.67129565,-91.49143057,1521,14
"1340","Hubbard","Minnesota",47.10778564,-94.91693868,1560,39
"1341","Isanti","Minnesota",45.56181234,-93.29487636,2960,44
"1342","Itasca","Minnesota",47.51009045,-93.63092229,2961,45
"1343","Jackson","Minnesota",43.67423373,-95.15398258,895,10
"1344","Kanabec","Minnesota",45.9459309,-93.29275192,1040,18
"1345","Kandiyohi","Minnesota",45.1526059,-95.00586446,5682,73
"1346","Kittson","Minnesota",48.77754106,-96.78317184,388,21
"1347","Koochiching","Minnesota",48.24539665,-93.78352843,611,11
"1348","Lac qui Parle","Minnesota",44.9973857,-96.17488219,669,16
"1349","Lake","Minnesota",47.64270764,-91.44557998,682,16
"1350","Lake of the Woods","Minnesota",48.77217001,-94.90274472,209,1
"1351","Le Sueur","Minnesota",44.37136597,-93.72844721,2232,18
"1352","Lincoln","Minnesota",44.41311883,-96.26688165,496,2
"1353","Lyon","Minnesota",44.41327865,-95.83806103,3093,42
"1354","Mahnomen","Minnesota",47.32557075,-95.80921485,426,7
"1355","Marshall","Minnesota",48.35825983,-96.37017407,718,15
"1356","Martin","Minnesota",43.67429718,-94.55099908,1768,26
"1357","McLeod","Minnesota",44.82367677,-94.27287017,3324,49
"1358","Meeker","Minnesota",45.12328869,-94.52839455,2036,33
"1359","Mille Lacs","Minnesota",45.93705297,-93.63236823,2211,46
"1360","Morrison","Minnesota",46.01265363,-94.27341528,3179,46
"1361","Mower","Minnesota",43.67142874,-92.75234549,3902,29
"1362","Murray","Minnesota",44.02216709,-95.76328482,930,8
"1363","Nicollet","Minnesota",44.35291112,-94.24710352,2375,40
"1364","Nobles","Minnesota",43.67434621,-95.75329576,3787,47
"1365","Norman","Minnesota",47.32628443,-96.45620947,430,8
"1366","Olmsted","Minnesota",44.00374114,-92.40209944,11309,83
"1367","Otter Tail","Minnesota",46.40846929,-95.70835255,4705,70
"1368","Pennington","Minnesota",48.06642577,-96.0370814,1057,16
"1369","Pine","Minnesota",46.12105238,-92.74070188,2743,16
"1370","Pipestone","Minnesota",44.02301619,-96.25841142,994,24
"1371","Polk","Minnesota",47.77372465,-96.40134647,3359,62
"1372","Pope","Minnesota",45.58606667,-95.44451209,761,5
"1373","Ramsey","Minnesota",45.01625271,-93.09872295,41742,780
"1374","Red Lake","Minnesota",47.87197525,-96.09561104,327,4
"1375","Redwood","Minnesota",44.40555844,-95.25207021,1439,27
"1376","Renville","Minnesota",44.72836381,-94.94553734,1420,40
"1377","Rice","Minnesota",44.3543376,-93.29658715,6506,82
"1378","Rock","Minnesota",43.67482683,-96.25296832,1144,12
"1379","Roseau","Minnesota",48.77501878,-95.81079919,1681,17
"1380","Scott","Minnesota",44.6490231,-93.53340251,12636,103
"1381","Sherburne","Minnesota",45.44447208,-93.77617511,8487,71
"1382","Sibley","Minnesota",44.5796592,-94.23164924,1125,9
"1383","St. Louis","Minnesota",47.6048407,-92.46879855,14364,259
"1384","Stearns","Minnesota",45.55192576,-94.61078221,18404,198
"1385","Steele","Minnesota",44.02240351,-93.22627088,2904,10
"1386","Stevens","Minnesota",45.58613007,-96.00163705,720,8
"1387","Swift","Minnesota",45.2829032,-95.68264092,867,18
"1388","Todd","Minnesota",46.06996226,-94.89785296,2365,30
"1389","Traverse","Minnesota",45.77298854,-96.47062949,294,4
"1390","Wabasha","Minnesota",44.28424356,-92.23121312,1815,3
"1391","Wadena","Minnesota",46.58589171,-94.96968506,1232,19
"1392","Waseca","Minnesota",44.02211116,-93.58720034,1996,17
"1393","Washington","Minnesota",45.03864533,-92.88429635,21229,247
"1394","Watonwan","Minnesota",43.97823903,-94.61413846,1092,8
"1395","Wilkin","Minnesota",46.35721532,-96.4684375,651,10
"1396","Winona","Minnesota",43.98772283,-91.78081305,4067,48
"1397","Wright","Minnesota",45.17297924,-93.96234781,12108,110
"1398","Yellow Medicine","Minnesota",44.71710183,-95.86842453,963,17
"1399","Adams","Mississippi",31.47669768,-91.35326037,2255,74
"1400","Alcorn","Mississippi",34.88084463,-88.57996173,2863,59
"1401","Amite","Mississippi",31.17467303,-90.80501621,1081,31
"1402","Attala","Mississippi",33.08658803,-89.57838564,2031,67
"1403","Benton","Mississippi",34.81681228,-89.18945516,908,24
"1404","Bolivar","Mississippi",33.79696941,-90.87372121,4418,112
"1405","Calhoun","Mississippi",33.93683395,-89.33686647,1514,25
"1406","Carroll","Mississippi",33.44834567,-89.91994479,1117,22
"1407","Chickasaw","Mississippi",33.91983202,-88.9481545,1966,49
"1408","Choctaw","Mississippi",33.34598242,-89.24809382,676,14
"1409","Claiborne","Mississippi",31.97061673,-90.90702196,953,28
"1410","Clarke","Mississippi",32.04158545,-88.6889622,1608,66
"1411","Clay","Mississippi",33.65358105,-88.77784255,1748,45
"1412","Coahoma","Mississippi",34.22772299,-90.60415045,2642,59
"1413","Copiah","Mississippi",31.86977774,-90.44565118,2663,53
"1414","Covington","Mississippi",31.63225413,-89.55389939,2359,73
"1415","DeSoto","Mississippi",34.87625235,-89.99091418,18783,217
"1416","Forrest","Mississippi",31.18961454,-89.25832496,6683,134
"1417","Franklin","Mississippi",31.47786634,-90.89672989,735,19
"1418","George","Mississippi",30.86259065,-88.64436789,2197,43
"1419","Greene","Mississippi",31.21444233,-88.63922281,1202,31
"1420","Grenada","Mississippi",33.77036166,-89.80245083,2342,74
"1421","Hancock","Mississippi",30.41830223,-89.48851033,3225,70
"1422","Harrison","Mississippi",30.51359752,-89.12467576,15702,244
"1423","Hinds","Mississippi",32.2656285,-90.44435448,18038,362
"1424","Holmes","Mississippi",33.12345854,-90.08923538,1783,69
"1425","Humphreys","Mississippi",33.12825718,-90.52252707,888,26
"1426","Issaquena","Mississippi",32.72531359,-90.97392828,164,6
"1427","Itawamba","Mississippi",34.27993475,-88.3606733,2821,69
"1428","Jackson","Mississippi",30.54020656,-88.64184064,11793,208
"1429","Jasper","Mississippi",32.01922104,-89.11786866,1989,40
"1430","Jefferson","Mississippi",31.73397872,-91.03764977,599,25
"1431","Jefferson Davis","Mississippi",31.56884708,-89.8267099,957,31
"1432","Jones","Mississippi",31.62257767,-89.168969,7490,132
"1433","Kemper","Mississippi",32.75462946,-88.64105766,858,21
"1434","Lafayette","Mississippi",34.35687874,-89.48490961,5559,108
"1435","Lamar","Mississippi",31.20572971,-89.5077704,5449,69
"1436","Lauderdale","Mississippi",32.40419769,-88.66229662,6530,214
"1437","Lawrence","Mississippi",31.55147224,-90.10841127,1152,18
"1438","Leake","Mississippi",32.7536828,-89.52402044,2469,68
"1439","Lee","Mississippi",34.2918775,-88.68149954,9431,153
"1440","Leflore","Mississippi",33.55545125,-90.29900733,3258,115
"1441","Lincoln","Mississippi",31.53288662,-90.45391915,3296,97
"1442","Lowndes","Mississippi",33.47386518,-88.4419153,5835,130
"1443","Madison","Mississippi",32.63389156,-90.03513564,9147,186
"1444","Marion","Mississippi",31.23132643,-89.8209217,2422,76
"1445","Marshall","Mississippi",34.76216286,-89.50299462,3799,87
"1446","Monroe","Mississippi",33.89236763,-88.4808438,3902,119
"1447","Montgomery","Mississippi",33.49419589,-89.61729103,1165,36
"1448","Neshoba","Mississippi",32.75339664,-89.11726492,3623,164
"1449","Newton","Mississippi",32.40021118,-89.11843336,2118,49
"1450","Noxubee","Mississippi",33.11009499,-88.56949061,1193,27
"1451","Oktibbeha","Mississippi",33.42491685,-88.87905132,4279,88
"1452","Panola","Mississippi",34.36398677,-89.95064249,4109,88
"1453","Pearl River","Mississippi",30.77090935,-89.58677275,3846,117
"1454","Perry","Mississippi",31.17161885,-88.99281835,1108,32
"1455","Pike","Mississippi",31.17507789,-90.40392572,2886,89
"1456","Pontotoc","Mississippi",34.226046,-89.03636807,3986,65
"1457","Prentiss","Mississippi",34.61810501,-88.51986294,2630,56
"1458","Quitman","Mississippi",34.25157572,-90.28908,754,12
"1459","Rankin","Mississippi",32.26469147,-89.94537876,12109,243
"1460","Scott","Mississippi",32.4067041,-89.53789439,2823,60
"1461","Sharkey","Mississippi",32.88149103,-90.8159538,484,17
"1462","Simpson","Mississippi",31.91282117,-89.91716179,2560,77
"1463","Smith","Mississippi",32.01744532,-89.50644846,1438,27
"1464","Stone","Mississippi",30.79187949,-89.11547539,1640,28
"1465","Sunflower","Mississippi",33.60192578,-90.58882684,3066,81
"1466","Tallahatchie","Mississippi",33.95339918,-90.1729398,1661,37
"1467","Tate","Mississippi",34.65133709,-89.94485778,2905,67
"1468","Tippah","Mississippi",34.76872156,-88.90988194,2661,58
"1469","Tishomingo","Mississippi",34.74023475,-88.23917219,2061,64
"1470","Tunica","Mississippi",34.64967704,-90.37481167,947,23
"1471","Union","Mississippi",34.49162015,-89.00776006,3785,70
"1472","Walthall","Mississippi",31.14971548,-90.10446654,1205,39
"1473","Warren","Mississippi",32.35810271,-90.83352619,3986,110
"1474","Washington","Mississippi",33.28392041,-90.94196237,5068,125
"1475","Wayne","Mississippi",31.64135687,-88.69573913,2364,40
"1476","Webster","Mississippi",33.61300486,-89.28392912,1033,24
"1477","Wilkinson","Mississippi",31.16078225,-91.31018819,613,25
"1478","Winston","Mississippi",33.08747908,-89.03391385,2164,74
"1479","Yalobusha","Mississippi",34.02824175,-89.7076205,1363,36
"1480","Yazoo","Mississippi",32.77890365,-90.39656148,2745,59
"1481","Adair","Missouri",40.19058551,-92.60078167,2017,11
"1482","Andrew","Missouri",39.98492163,-94.80163024,1265,17
"1483","Atchison","Missouri",40.43238737,-95.42970639,290,6
"1484","Audrain","Missouri",39.215877,-91.84242683,2044,51
"1485","Barry","Missouri",36.70978521,-93.82919888,2143,43
"1486","Barton","Missouri",37.50207671,-94.34757022,934,10
"1487","Bates","Missouri",38.25271289,-94.34113157,1054,19
"1488","Benton","Missouri",38.29503305,-93.28756116,1417,23
"1489","Bollinger","Missouri",37.32449052,-90.02725304,1044,12
"1490","Boone","Missouri",38.99186229,-92.30723575,15585,69
"1491","Buchanan","Missouri",39.65816401,-94.80138942,6851,126
"1492","Butler","Missouri",36.71462476,-90.40421163,3294,27
"1493","Caldwell","Missouri",39.65620858,-93.98308093,626,10
"1494","Callaway","Missouri",38.83674754,-91.92186505,4373,37
"1495","Camden","Missouri",38.02199522,-92.76083747,3668,75
"1496","Cape Girardeau","Missouri",37.38489388,-89.6843587,7385,116
"1497","Carroll","Missouri",39.42762566,-93.50626255,818,21
"1498","Carter","Missouri",36.94160441,-90.96051322,414,8
"1499","Cass","Missouri",38.64789422,-94.353399,6997,72
"1500","Cedar","Missouri",37.72391475,-93.85445441,656,10
"1501","Chariton","Missouri",39.51499357,-92.9629191,408,3
"1502","Christian","Missouri",36.9711783,-93.18537118,6718,71
"1503","Clark","Missouri",40.41040752,-91.73661677,454,6
"1504","Clay","Missouri",39.31132056,-94.41850862,7656,131
"1505","Clinton","Missouri",39.6013098,-94.40465394,1497,60
"1506","Cole","Missouri",38.50455671,-92.27860244,8464,107
"1507","Cooper","Missouri",38.844478,-92.80896081,1667,21
"1508","Crawford","Missouri",37.97663738,-91.30528104,2011,28
"1509","Dade","Missouri",37.431814,-93.8503345,415,13
"1510","Dallas","Missouri",37.6811355,-93.02127031,802,22
"1511","Daviess","Missouri",39.96145298,-93.98519678,581,11
"1512","DeKalb","Missouri",39.89201062,-94.40476508,907,26
"1513","Dent","Missouri",37.60663134,-91.50790473,810,14
"1514","Douglas","Missouri",36.9325593,-92.49905109,755,23
"1515","Dunklin","Missouri",36.27167174,-90.09122243,2378,17
"1516","Franklin","Missouri",38.41127108,-91.07522826,8170,138
"1517","Gasconade","Missouri",38.43947277,-91.50847147,854,36
"1518","Gentry","Missouri",40.21097916,-94.40944419,727,19
"1519","Greene","Missouri",37.2575872,-93.34230916,22746,388
"1520","Grundy","Missouri",40.11406587,-93.56509276,814,32
"1521","Harrison","Missouri",40.35570088,-93.99222144,813,14
"1522","Henry","Missouri",38.38482826,-93.79293734,1683,30
"1523","Hickory","Missouri",37.94163617,-93.3203037,463,11
"1524","Holt","Missouri",40.09799248,-95.2163888,363,10
"1525","Howard","Missouri",39.1435761,-92.69756691,701,4
"1526","Howell","Missouri",36.77383887,-91.88683935,2760,42
"1527","Iron","Missouri",37.55487945,-90.7735296,456,3
"1528","Jackson","Missouri",39.01002188,-94.34724536,29025,327
"1529","Jasper","Missouri",37.20351921,-94.34050458,11895,208
"1530","Jefferson","Missouri",38.25926778,-90.53870896,18553,183
"1531","Johnson","Missouri",38.74719601,-93.80691168,3746,38
"1532","Kansas City","Missouri",39.0997,-94.5786,36037,458
"1533","Knox","Missouri",40.12699751,-92.14780832,175,2
"1534","Laclede","Missouri",37.65896829,-92.5888493,2891,64
"1535","Lafayette","Missouri",39.06986886,-93.78076396,2467,48
"1536","Lawrence","Missouri",37.10626634,-93.83293097,2689,65
